date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear,signal_date,horizon_1d_close_return,horizon_3d_close_return,horizon_5d_close_return,horizon_1d_max_drawdown,horizon_3d_max_drawdown,horizon_5d_max_drawdown,next_signal_primary_adjustment,next_signal_secondary_adjustment,signal_direction,action_type,rating_state,signal_family,sample_source,sample_id,is_replay_outcome_observed,candidate_event_type,candidate_action_label,candidate_stood_1d,candidate_stood_3d,candidate_stood_5d,candidate_future_10d_return,downside_event_type,downside_label,downside_suggested_action,downside_weighted_volume_down_breadth,downside_weighted_breakdown20_breadth,execution_date,market_symbol,etf_symbol,train_policy,primary_model_id,secondary_model_id,primary_adjustment,secondary_adjustment,primary_prob_down,secondary_prob_down,target_position_proxy,planned_action,planned_target_shares,planned_trade_shares,holdings_before_shares,cash_before_cny,cost_price_cny,market_price_cny,position_before_pct,signal_rationale,rating_change_reason,rating_change_review,guidance_for_next_session,execution_status,executed_date,executed_sell_shares,executed_buy_shares,executed_avg_price_cny,holdings_after_shares,cash_after_cny,position_after_pct,review_status,review_horizon,review_price_change_pct,review_note,source_artifacts,created_at,updated_at,replay_label_1d,replay_label_3d,replay_label_5d,continuation_label_version,continuation_label_1d,is_outcome_observed_1d,continuation_label_3d,is_outcome_observed_3d,continuation_label_5d,is_outcome_observed_5d,is_continuation_eligible,source_sample_id,is_simulated_action,simulated_action_direction,simulated_action_reason
2019-07-16,21535.25,0.749453,range,-0.00694693,8.218e-05,4.181e-05,-0.00896093,0.01946838,0.00428758,0.012808,-0.00248242,-0.01509705,-0.00497956,0.78670914,0.0,0.0,0.0,0.0,1.0,-0.01142895,0.02920355,0.0613914,-0.04086877,-0.06614691,-1.0,1.0,0.0,0.0,0.0,0.01619648,0.0,0.0,0.0,0.81081309,0.82715067,0.0,1.0,0.0,2019-07-16,-0.0030680076850744,-0.0031696760251216,0.0039763113676414,-0.0030680076850744,-0.0227074106694837,-0.0227074106694837,-1.0,-1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-07-16_sim_add,True,near_resistance_20d,resistance_reject_watch,,,,0.00808259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-07-16,True,add,event_candidate_add_context
2019-07-18,21046.24023438,0.745115,range,-0.01969984,-0.02949659,-0.0226271,-0.02735537,-0.01348227,-0.02059016,-0.00909227,-0.02458642,-0.01563632,-0.00501032,1.11620511,0.0,0.0,0.0,0.0,1.0,-0.03387684,0.00049441,0.03728995,-0.02981196,-0.04444882,-1.0,0.0,0.0,9.0,5.0,0.0,0.0,0.14385585,0.0872253,0.78132796,1.16420831,0.0,1.0,0.0,2019-07-18,0.0199916942558076,0.0273037187925517,0.0337499970997041,0.0199916942558076,0.017606414447113,0.017606414447113,-1.0,-1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-07-18_sim_add,True,near_support_20d,support_hold_watch,,,,0.02350776,near_support_20d,mixed_downside_signal,watch,0.14385585,0.23694844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-07-18,True,add,event_candidate_add_context
2019-07-18,21046.24023438,0.745115,range,-0.01969984,-0.02949659,-0.0226271,-0.02735537,-0.01348227,-0.02059016,-0.00909227,-0.02458642,-0.01563632,-0.00501032,1.11620511,0.0,0.0,0.0,0.0,1.0,-0.03387684,0.00049441,0.03728995,-0.02981196,-0.04444882,-1.0,0.0,0.0,9.0,5.0,0.0,0.0,0.14385585,0.0872253,0.78132796,1.16420831,0.0,1.0,0.0,2019-07-18,0.0199916942558076,0.0273037187925517,0.0337499970997041,0.0199916942558076,0.017606414447113,0.017606414447113,-1.0,-1.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-07-18_sim_reduce,True,near_support_20d,support_hold_watch,,,,0.02350776,near_support_20d,mixed_downside_signal,watch,0.14385585,0.23694844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_reduce,acceptable_reduce,premature_reduce,nikkei_continuation_head_v1,1.0,True,1.0,True,0.0,True,True,historical_55_2019-07-18,True,reduce,event_candidate_reduce_context
2019-07-24,21709.5703125,0.750964,range,0.00410203,0.01130014,0.01119701,0.00669691,0.0243354,0.0097863,0.0221293,0.0080981,-0.01372742,-0.00607647,0.80756466,0.0,0.0,0.0,0.0,0.0,-0.00342681,0.03411213,0.06998299,-0.04981953,-0.07364543,-1.0,3.0,0.0,0.0,0.0,0.21693017,0.0,0.0,0.0,0.82069468,1.02171198,0.0,1.0,0.0,2019-07-24,0.0021640441553534,-0.0042732090002068,-0.0086616645522334,0.0021640441553534,-0.0042732090002068,-0.0086616645522334,-1.0,-1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-07-24_sim_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.05495317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,premature_add,nikkei_continuation_head_v1,1.0,True,1.0,True,0.0,True,True,historical_55_2019-07-24,True,add,event_candidate_add_context
2019-08-01,21540.99023438,0.749503,range,0.00090425,-0.00350702,-0.00990785,0.02350776,-0.00449067,-0.00175366,0.01149782,0.00354004,-0.00786732,-0.00749098,1.21720488,0.0,0.0,0.0,0.0,0.0,-0.01292577,0.02608199,0.06167431,-0.03883856,-0.06639576,-1.0,1.0,0.0,4.0,0.0,0.03021131,0.0,0.06024108,0.0,0.83869721,1.08391131,0.0,1.0,0.0,2019-08-01,-0.0210682087124144,-0.0443656339426173,-0.0439924355700017,-0.0210682087124144,-0.0443656339426173,-0.0475572235237813,-1.0,-1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-08-01_sim_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.05209508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-08-01,True,add,event_candidate_add_context
2019-08-02,21087.16015625,0.745484,range,-0.02106821,-0.02865823,-0.02636376,-0.01769368,-0.02835113,-0.02256485,-0.01005214,-0.01697771,-0.00699589,-0.0078406,1.47521161,0.0,0.0,0.0,0.0,1.0,-0.03372166,0.00446429,0.03930674,-0.02214479,-0.04630308,-1.0,1.0,1.0,19.0,3.0,0.01510409,0.01510409,0.61940385,0.05368987,0.81153927,1.66269205,0.0,1.0,0.0,2019-08-02,-0.0173978426223154,-0.0270591016116924,-0.0190798495752284,-0.0173978426223154,-0.0270591016116924,-0.0270591016116924,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-08-02_sim_add,True,near_support_20d,support_fail_watch,,,,-0.02484924,near_support_20d,mixed_downside_signal,watch,0.61940385,0.06659353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-08-02,True,add,event_candidate_add_context
2019-08-02,21087.16015625,0.745484,range,-0.02106821,-0.02865823,-0.02636376,-0.01769368,-0.02835113,-0.02256485,-0.01005214,-0.01697771,-0.00699589,-0.0078406,1.47521161,0.0,0.0,0.0,0.0,1.0,-0.03372166,0.00446429,0.03930674,-0.02214479,-0.04630308,-1.0,1.0,1.0,19.0,3.0,0.01510409,0.01510409,0.61940385,0.05368987,0.81153927,1.66269205,0.0,1.0,0.0,2019-08-02,-0.0173978426223154,-0.0270591016116924,-0.0190798495752284,-0.0173978426223154,-0.0270591016116924,-0.0270591016116924,0.0,0.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-08-02_sim_reduce,True,near_support_20d,support_fail_watch,,,,-0.02484924,near_support_20d,mixed_downside_signal,watch,0.61940385,0.06659353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_reduce,correct_reduce,correct_reduce,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-08-02,True,reduce,event_candidate_reduce_context
2019-08-05,20720.2890625,0.742139,range,-0.01739784,-0.03722971,-0.04147291,-0.03252121,-0.04718449,-0.03819859,-0.02721666,-0.03339891,-0.00635522,-0.00830941,1.38532332,0.0,0.0,1.0,0.0,1.0,-0.05053282,-0.01144083,0.02122504,-0.0045911,-0.02941703,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.30255287,0.08175083,0.78132796,1.28211501,0.0,1.0,0.0,2019-08-05,-0.0065143162439894,-0.0061263360147681,-0.0127821387327713,-0.0065143162439894,-0.0098323201479226,-0.0127821387327713,0.0,0.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-08-05_sim_reduce,True,breakdown_20d,confirmed_breakdown_reduce,True,True,True,-0.00207856,breakdown_20d,price_breakdown_without_broad_volume_confirm,reduce_partial_or_wait_reclaim,0.30255287,0.11379635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,correct_reduce,nikkei_continuation_head_v1,,True,,True,1.0,True,True,historical_55_2019-08-05,True,reduce,event_candidate_reduce_context
2019-08-06,20585.31054688,0.740887,range,-0.00651432,-0.04436563,-0.05177502,-0.04789677,-0.04407094,-0.04218305,-0.03319335,-0.03896594,-0.00597078,-0.00884449,1.45325917,0.0,0.0,0.0,0.0,1.0,-0.05671795,0.00346692,0.01457246,0.00310076,-0.01999245,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.26758231,0.04967713,0.78132796,1.30648388,0.0,1.0,0.0,2019-08-06,-0.00333976015778,0.0048340181894941,0.0033917541511454,-0.00333976015778,-0.00333976015778,-0.0063089207939921,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-08-06_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-08-06,True,add,event_candidate_add_context
2019-08-06,20585.31054688,0.740887,range,-0.00651432,-0.04436563,-0.05177502,-0.04789677,-0.04407094,-0.04218305,-0.03319335,-0.03896594,-0.00597078,-0.00884449,1.45325917,0.0,0.0,0.0,0.0,1.0,-0.05671795,0.00346692,0.01457246,0.00310076,-0.01999245,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.26758231,0.04967713,0.78132796,1.30648388,0.0,1.0,0.0,2019-08-06,-0.00333976015778,0.0048340181894941,0.0033917541511454,-0.00333976015778,-0.00333976015778,-0.0063089207939921,0.0,0.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-08-06_sim_reduce,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,acceptable_reduce,acceptable_reduce,nikkei_continuation_head_v1,,True,1.0,True,1.0,True,True,historical_55_2019-08-06,True,reduce,event_candidate_reduce_context
2019-08-15,20405.65039062,0.7392,range,-0.01207838,-0.01349637,-0.00540588,-0.05184942,-0.04953749,-0.03708562,-0.03990867,-0.04404523,-0.00430851,-0.01101134,1.11901116,0.0,0.0,0.0,0.0,1.0,-0.06495053,0.01466333,0.01466333,0.06635216,-0.01136404,1.0,2.0,2.0,4.0,1.0,0.02494499,0.02494499,0.28763815,0.01634046,0.74563435,1.08012591,0.0,1.0,0.0,2019-08-15,0.000644927067164,0.0133085840098894,0.0108969511259593,0.000644927067164,0.000644927067164,0.000644927067164,1.0,1.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-08-15_sim_reduce,True,near_support_20d,support_hold_watch,,,,0.00270902,near_support_20d,mixed_downside_signal,watch,0.28763815,0.01634046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late_reduce,late_reduce,late_reduce,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-08-15,True,reduce,event_candidate_reduce_context
2019-08-26,20261.0390625,0.737827,range,-0.02172145,-0.01734025,-0.01469235,-0.02048755,-0.06450742,-0.02910241,-0.04465447,-0.04785922,-0.00335455,-0.01087684,1.1760747,0.0,0.0,0.0,0.0,1.0,-0.07029518,0.00747258,0.00747258,0.08682236,0.00493953,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.36738418,0.25016355,0.66320274,1.12685393,0.0,1.0,0.0,2019-08-26,0.0096264073633316,0.0098657637638124,0.0177261585406414,0.0096264073633316,0.0096264073633316,0.0096264073633316,1.0,1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-08-26_sim_add,True,near_support_20d,support_hold_watch,,,,0.05218789,near_support_20d,mixed_downside_signal,watch,0.36738418,0.28599331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-08-26,True,add,event_candidate_add_context
2019-08-26,20261.0390625,0.737827,range,-0.02172145,-0.01734025,-0.01469235,-0.02048755,-0.06450742,-0.02910241,-0.04465447,-0.04785922,-0.00335455,-0.01087684,1.1760747,0.0,0.0,0.0,0.0,1.0,-0.07029518,0.00747258,0.00747258,0.08682236,0.00493953,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.36738418,0.25016355,0.66320274,1.12685393,0.0,1.0,0.0,2019-08-26,0.0096264073633316,0.0098657637638124,0.0177261585406414,0.0096264073633316,0.0096264073633316,0.0096264073633316,1.0,1.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-08-26_sim_reduce,True,near_support_20d,support_hold_watch,,,,0.05218789,near_support_20d,mixed_downside_signal,watch,0.36738418,0.28599331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late_reduce,late_reduce,late_reduce,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-08-26,True,reduce,event_candidate_reduce_context
2019-09-04,20649.140625,0.741481,range,0.00116268,-0.00266748,0.00828738,0.00148266,0.00310076,0.00453075,-0.02202584,-0.02795244,-0.00606007,-0.00826458,0.89285714,0.0,0.0,0.0,0.0,1.0,-0.0063959,0.02677079,0.02677079,0.03685667,0.0067213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67335821,0.75111415,0.0,1.0,0.0,2019-09-04,0.021153365946434,0.0324119685673358,0.0459398847558578,0.021153365946434,0.021153365946434,0.021153365946434,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-04_sim_add,True,near_resistance_20d,resistance_break_watch,,,,0.06757224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-04,True,add,event_candidate_add_context
2019-09-05,21085.93945312,0.745473,range,0.02115337,0.02258709,0.0305465,0.02219941,0.02775216,0.02562072,-0.0007356,-0.00709827,-0.00636735,-0.00781557,1.44176486,1.0,0.0,0.0,0.0,1.0,0.01462217,0.04521615,0.04849044,0.01372054,0.00283938,0.0,15.0,5.0,2.0,0.0,0.52661174,0.32474028,0.04638431,0.0,0.75522015,1.40734157,0.0,1.0,0.0,2019-09-05,0.0053889398493547,0.0145196355581251,0.0319487743658639,0.0053889398493547,0.0053889398493547,0.0053889398493547,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-05_sim_add,True,breakout_20d,confirmed_breakout_add_or_hold,True,True,True,0.04710013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-05,True,add,event_candidate_add_context
2019-09-06,21199.5703125,0.746491,range,0.00538894,0.02784997,0.02391771,0.02359434,0.02943769,0.02972184,0.0047521,-0.00149796,-0.0062205,-0.00737892,1.2241033,1.0,0.0,0.0,0.0,1.0,0.00165186,0.05084875,0.0541407,0.01831212,-0.00081655,0.0,8.0,1.0,4.0,0.0,0.29049746,0.01828579,0.16094753,0.0,0.77350595,1.22842653,0.0,1.0,0.0,2019-09-06,0.0056062272785746,0.0187829020706713,0.0372044686931669,0.0056062272785746,0.0056062272785746,0.0056062272785746,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-06_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-06,True,add,event_candidate_add_context
2019-09-09,21318.41992188,0.747548,range,0.00560623,0.03241197,0.0338615,0.05218789,0.03063114,0.03397239,0.01027678,0.00430948,-0.0059066,-0.00690991,0.9909704,1.0,0.0,0.0,0.0,0.0,0.00363118,0.05674005,0.06005045,0.00647144,-0.00198937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03348065,0.0,0.79808159,0.95758304,0.0,1.0,0.0,2019-09-09,0.0034561514300774,0.0206952229450734,0.0320333492408182,0.0034561514300774,0.0034561514300774,0.0034561514300774,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-09_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-09,True,add,event_candidate_add_context
2019-09-10,21392.09960938,0.748198,range,0.00345615,0.01451964,0.03718465,0.04575752,0.04579027,0.03595418,0.01378742,0.00805798,-0.00565152,-0.00674039,1.58776527,1.0,0.0,0.0,0.0,0.0,0.00274638,0.0603923,0.06371414,0.00747383,-0.00542676,0.0,3.0,0.0,4.0,0.0,0.05570719,0.0,0.06368883,0.0,0.79281683,1.19086078,0.0,1.0,0.0,2019-09-10,0.0096138368834925,0.0278696090615895,0.0265804356983583,0.0096138368834925,0.0096138368834925,0.0096138368834925,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-10_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-10,True,add,event_candidate_add_context
2019-09-11,21597.75976562,0.749997,range,0.00961384,0.0187829,0.04593988,0.05460798,0.04563655,0.04354694,0.02342111,0.01795511,-0.00534092,-0.00642055,1.87473394,1.0,0.0,0.0,0.0,0.0,0.00743575,0.07058674,0.07394052,0.00931158,-0.01489738,0.0,7.0,3.0,3.0,0.0,0.12656072,0.04669106,0.05920659,0.0,0.80518369,1.41058528,0.0,1.0,0.0,2019-09-11,0.0074938146889491,0.0186852965890655,0.0206822123209766,0.0074938146889491,0.0074938146889491,0.0074938146889491,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-11_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-11,True,add,event_candidate_add_context
2019-09-12,21759.609375,0.751394,range,0.00749381,0.02069522,0.03194877,0.0634712,0.06635216,0.04897828,0.03121965,0.02574595,-0.00530799,-0.00620185,1.60682902,1.0,0.0,0.0,0.0,0.0,0.00649415,0.07860952,0.08198843,0.02057029,-0.02222465,0.0,10.0,4.0,8.0,0.0,0.29997058,0.18792236,0.13701042,0.0,0.82523953,1.38269172,0.0,1.0,0.0,2019-09-12,0.0105093654743055,0.0092419656545419,0.0146822704049576,0.0105093654743055,0.0092419656545419,0.0092419656545419,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-12_sim_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.00017324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-12,True,add,event_candidate_add_context
2019-09-13,21988.2890625,0.753342,range,0.01050937,0.02786961,0.03720447,0.06201203,0.07686435,0.05655425,0.04205184,0.03653832,-0.00529102,-0.00571453,1.92438157,1.0,1.0,0.0,0.0,0.0,0.00743928,0.08994502,0.09335944,0.02204041,-0.03239358,0.0,11.0,6.0,2.0,0.0,0.18669225,0.09485951,0.14463211,0.0,0.84093363,2.00825241,0.0,1.0,0.0,2019-09-13,0.0005926450194901,0.0025540939583961,0.0050277118395054,0.0005926450194901,-0.001254218776259,-0.001254218776259,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-13_sim_add,True,breakout_60d,false_breakout_avoid_chase,True,True,True,-0.00468653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-09-13,True,add,event_candidate_add_context
2019-09-19,22044.44921875,0.753815,range,0.0038131,0.00255409,0.02068221,0.06757224,0.06915508,0.04844375,0.04385917,0.03903393,-0.0046225,-0.004082,1.2734428,1.0,1.0,0.0,0.0,0.0,0.00015286,0.09272885,0.09615198,0.02288336,-0.03485864,0.0,1.0,1.0,5.0,0.0,0.02646463,0.02646463,0.08817214,0.0,0.84251588,1.14256601,0.0,1.0,0.0,2019-09-19,0.0015713989792285,-0.001102265150237,-0.0075097738431673,0.0015713989792285,-0.001102265150237,-0.0075097738431673,0.0,0.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-19_sim_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,inconclusive,nikkei_continuation_head_v1,1.0,True,1.0,True,,True,True,historical_55_2019-09-19,True,add,event_candidate_add_context
2019-09-24,22098.83984375,0.754272,range,0.00089451,0.00628982,0.00502771,0.04241923,0.06701442,0.04388886,0.04542083,0.04142103,-0.00382602,-0.00312259,1.09422492,0.0,0.0,0.0,0.0,0.0,-0.00704187,0.09542495,0.09885654,0.02949294,-0.03723408,0.0,1.0,1.0,5.0,0.0,0.01123064,0.01123064,0.14714398,0.0,0.84251588,1.01530927,0.0,1.0,0.0,2019-09-24,-0.0035607956655812,-0.0099525339196574,-0.009665648100998,-0.0035607956655812,-0.0099525339196574,-0.0155211767868894,1.0,1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-09-24_sim_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.02312613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,inconclusive,inconclusive,nikkei_continuation_head_v1,1.0,True,,True,,True,True,historical_55_2019-09-24,True,add,event_candidate_add_context
2019-10-09,21456.38085938,0.748763,range,-0.0060867,0.00215699,-0.01479564,-0.02560244,0.00647144,-0.01423064,0.01282769,0.0117551,-0.00105901,-0.00093529,0.85889254,0.0,0.0,0.0,0.0,0.0,-0.03590921,0.01294107,0.06691051,0.08740798,-0.00687441,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2027917,0.0,0.82588275,0.86216246,0.0,1.0,0.0,2019-10-09,0.0044555328317734,0.0349933235731021,0.0463954532753743,0.0044555328317734,0.0044555328317734,0.0044555328317734,1.0,1.0,reduce,reduce_risk,risk_reduce,simulated_reduce_action,simulated_action_replay,historical_55_2019-10-09_sim_reduce,True,near_support_20d,support_hold_watch,,,,0.06261213,near_support_20d,low_volume_support_test_watch_hold,hold_or_watch_rebound,0.2027917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late_reduce,premature_reduce,premature_reduce,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-10-09,True,reduce,event_candidate_reduce_context
2019-10-15,22207.2109375,0.755178,range,0.01873225,0.03499332,0.03892169,0.02074712,0.02057029,0.01909665,0.04844513,0.04697191,-0.00140514,-0.00012041,1.14380757,0.0,0.0,0.0,0.0,0.0,-0.00217247,0.04376766,0.10424525,0.04207371,0.00980353,1.0,2.0,2.0,0.0,0.0,0.03804428,0.03804428,0.0,0.0,0.89625426,1.07002654,0.0,1.0,0.0,2019-10-15,0.0119649867391187,0.012854777252462,0.0188303665443128,0.0119649867391187,0.0110166215013915,0.0110166215013915,1.0,1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-10-15_sim_add,True,near_resistance_20d,resistance_break_watch,,,,0.02863521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-10-15,True,add,event_candidate_add_context
2019-10-16,22472.91992188,0.75737,range,0.01196499,0.04273108,0.04100193,0.02685279,0.02204041,0.03023205,0.06030327,0.05934797,-0.00090096,3.406e-05,1.20177135,1.0,1.0,0.0,0.0,0.0,0.00976652,0.05625633,0.11745753,0.03695116,-0.0021359,1.0,7.0,6.0,0.0,0.0,0.28112607,0.12959844,0.0,0.0,0.89625426,1.22604728,0.0,1.0,0.0,2019-10-16,-0.0009371522237968,0.0033809789294905,0.0123561908494875,-0.0009371522237968,-0.0009371522237968,-0.0009371522237968,1.0,1.0,add,add_risk,risk_add,simulated_add_action,simulated_action_replay,historical_55_2019-10-16_sim_add,True,breakout_60d,confirmed_breakout_add_or_hold,True,True,True,0.02020739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True,historical_55_2019-10-16,True,add,event_candidate_add_context
