date,cash,equity,position_flag,position_symbol,position_size,drawdown,symbol,policy_name
2021-06-28,0.0,1028416.3543849653,1,518880.SH,283388.3629041103,-0.008661877567564424,518880.SH,hold_15d_baseline
2021-06-29,0.0,1024732.3024240894,1,518880.SH,283388.3629041103,-0.012213105762512999,518880.SH,hold_15d_baseline
2021-06-30,0.0,1015663.9239985149,1,518880.SH,283388.3629041103,-0.02095453544085779,518880.SH,hold_15d_baseline
2021-07-01,0.0,1028416.3543849653,1,518880.SH,283388.3629041103,-0.008661877567564424,518880.SH,hold_15d_baseline
2021-07-02,0.0,1029266.525419402,1,518880.SH,283388.3629041103,-0.007842358358800872,518880.SH,hold_15d_baseline
2021-07-05,0.0,1032950.5773802779,1,518880.SH,283388.3629041103,-0.004291130163852186,518880.SH,hold_15d_baseline
2021-07-06,0.0,1042585.7590171606,1,518880.SH,283388.3629041103,0.0,518880.SH,hold_15d_baseline
2021-07-07,0.0,1041735.6555477746,1,518880.SH,283388.3629041103,-0.000815379897560975,518880.SH,hold_15d_baseline
2021-07-08,0.0,1040035.3134789008,1,518880.SH,283388.3629041103,-0.002446269303221782,518880.SH,hold_15d_baseline
2021-07-09,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-12,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-13,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-14,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-15,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-16,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-19,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-20,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-21,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-22,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-23,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-26,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-27,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-28,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-29,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-07-30,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-02,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-03,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-04,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-05,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-06,1044002.7332629056,1044002.7332629056,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-09,0.0,1047820.4680660615,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-10,0.0,1043121.7121531944,1,518880.SH,293671.6494115915,-0.004484313922154537,518880.SH,hold_15d_baseline
2021-08-11,0.0,1041947.0406791719,1,518880.SH,293671.6494115915,-0.005605375697355863,518880.SH,hold_15d_baseline
2021-08-12,0.0,1051344.4824881288,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-13,0.0,1054574.9165626625,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-16,0.0,1063385.0576429968,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-17,0.0,1074250.891307065,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-18,0.0,1074838.262052465,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-19,0.0,1071314.1776136202,1,518880.SH,293671.6494115915,-0.003278711377575405,518880.SH,hold_15d_baseline
2021-08-20,0.0,1074544.541671376,1,518880.SH,293671.6494115915,-0.0002732693759227578,518880.SH,hold_15d_baseline
2021-08-23,0.0,1072488.8490876427,1,518880.SH,293671.6494115915,-0.0021858292989458405,518880.SH,hold_15d_baseline
2021-08-24,0.0,1080417.969058266,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-25,0.0,1074250.891307065,1,518880.SH,293671.6494115915,-0.005708048114542508,518880.SH,hold_15d_baseline
2021-08-26,0.0,1070433.156503909,1,518880.SH,293671.6494115915,-0.009241620225050484,518880.SH,hold_15d_baseline
2021-08-27,0.0,1081298.990167977,1,518880.SH,293671.6494115915,0.0,518880.SH,hold_15d_baseline
2021-08-30,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-08-31,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-01,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-02,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-03,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-06,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-07,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-08,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-09,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-10,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-13,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-14,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-15,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-16,1088347.1590456665,1088347.1590456665,0,,0.0,0.0,518880.SH,hold_15d_baseline
2021-09-17,0.0,1087136.5548629249,1,518880.SH,302654.9422477313,-0.0011123327448230302,518880.SH,hold_15d_baseline
2021-09-22,0.0,1101664.021531509,1,518880.SH,302654.9422477313,0.0,518880.SH,hold_15d_baseline
2021-09-23,0.0,1091071.0725757563,1,518880.SH,302654.9422477313,-0.009615407918129648,518880.SH,hold_15d_baseline
2021-09-24,0.0,1085320.6125095317,1,518880.SH,302654.9422477313,-0.014835202659388869,518880.SH,hold_15d_baseline
2021-09-27,0.0,1086531.2166922733,1,518880.SH,302654.9422477313,-0.01373631574007328,518880.SH,hold_15d_baseline
2021-09-28,0.0,1078056.9152545203,1,518880.SH,302654.9422477313,-0.021428589674890808,518880.SH,hold_15d_baseline
2021-09-29,0.0,1076543.6059071722,1,518880.SH,302654.9422477313,-0.022802247448741153,518880.SH,hold_15d_baseline
2021-09-30,0.0,1072306.4551882956,1,518880.SH,302654.9422477313,-0.02664838441615003,518880.SH,hold_15d_baseline
2021-10-08,0.0,1085623.245515577,1,518880.SH,302654.9422477313,-0.01456049730446174,518880.SH,hold_15d_baseline
2021-10-11,0.0,1081386.0947967002,1,518880.SH,302654.9422477313,-0.018406634271870725,518880.SH,hold_15d_baseline
2021-10-12,0.0,1086833.9218568797,1,518880.SH,302654.9422477313,-0.013461544885538523,518880.SH,hold_15d_baseline
2021-10-13,0.0,1086531.2166922733,1,518880.SH,302654.9422477313,-0.01373631574007328,518880.SH,hold_15d_baseline
2021-10-14,0.0,1100453.345190206,1,518880.SH,302654.9422477313,-0.0010989524189234379,518880.SH,hold_15d_baseline
2021-10-15,0.0,1098334.7698307678,1,518880.SH,302654.9422477313,-0.00302202090262782,518880.SH,hold_15d_baseline
2021-10-18,0.0,1083504.6701561385,1,518880.SH,302654.9422477313,-0.016483565788166343,518880.SH,hold_15d_baseline
2021-10-19,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-20,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-21,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-22,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-25,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-26,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-27,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-28,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-10-29,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-01,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-02,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-03,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-04,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-05,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-08,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-09,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-10,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-11,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-12,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-15,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-16,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-17,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-18,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-19,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-22,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-23,1084715.3464974414,1084715.3464974414,0,,0.0,-0.015384613369242905,518880.SH,hold_15d_baseline
2021-11-24,0.0,1084115.1993149081,1,518880.SH,300059.569470498,-0.01592937762658786,518880.SH,hold_15d_baseline
2021-11-25,0.0,1083515.123672151,1,518880.SH,300059.569470498,-0.016474076946007332,518880.SH,hold_15d_baseline
2021-11-26,0.0,1088616.124334467,1,518880.SH,300059.569470498,-0.011843808041314574,518880.SH,hold_15d_baseline
2021-11-29,0.0,1084415.3086760629,1,518880.SH,300059.569470498,-0.015656963028952697,518880.SH,hold_15d_baseline
2021-11-30,0.0,1081714.7536643273,1,518880.SH,300059.569470498,-0.018108304780116713,518880.SH,hold_15d_baseline
2021-12-01,0.0,1077513.938005923,1,518880.SH,300059.569470498,-0.021921459767754836,518880.SH,hold_15d_baseline
2021-12-02,0.0,1072712.9751649857,1,518880.SH,300059.569470498,-0.02627937901273758,518880.SH,hold_15d_baseline
2021-12-03,0.0,1070012.4201532502,1,518880.SH,300059.569470498,-0.028730720763901707,518880.SH,hold_15d_baseline
2021-12-06,0.0,1077813.9758273016,1,518880.SH,300059.569470498,-0.021649110108045044,518880.SH,hold_15d_baseline
2021-12-07,0.0,1075413.530176721,1,518880.SH,300059.569470498,-0.023828037261573676,518880.SH,hold_15d_baseline
2021-12-08,0.0,1076913.79082339,1,518880.SH,300059.569470498,-0.022466224025099568,518880.SH,hold_15d_baseline
2021-12-09,0.0,1072712.9751649857,1,518880.SH,300059.569470498,-0.02627937901273758,518880.SH,hold_15d_baseline
2021-12-10,0.0,1069712.3823318717,1,518880.SH,300059.569470498,-0.029003070423611388,518880.SH,hold_15d_baseline
2021-12-13,0.0,1075713.5679980996,1,518880.SH,300059.569470498,-0.023555687601863995,518880.SH,hold_15d_baseline
2021-12-14,0.0,1076613.7530020115,1,518880.SH,300059.569470498,-0.02273857368480925,518880.SH,hold_15d_baseline
2021-12-15,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-16,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-17,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-20,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-21,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-22,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-23,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-24,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-27,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-28,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-29,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-30,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2021-12-31,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-04,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-05,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-06,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-07,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-10,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-11,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-12,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-13,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-14,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-17,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-18,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-19,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-20,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-21,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-24,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-25,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-26,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-27,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-01-28,1068812.19732796,1068812.19732796,0,,0.0,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-02-07,0.0,1068812.19732796,1,518880.SH,295251.9975460966,-0.02982018434066591,518880.SH,hold_15d_baseline
2022-02-08,0.0,1075012.5326388623,1,518880.SH,295251.9975460966,-0.024192029849169794,518880.SH,hold_15d_baseline
2022-02-09,0.0,1080031.8047710275,1,518880.SH,295251.9975460966,-0.019635947382949714,518880.SH,hold_15d_baseline
2022-02-10,0.0,1082098.5597434742,1,518880.SH,295251.9975460966,-0.017759917184946516,518880.SH,hold_15d_baseline
2022-02-11,0.0,1076193.5254240374,1,518880.SH,295251.9975460966,-0.02312002172138028,518880.SH,hold_15d_baseline
2022-02-14,0.0,1093908.6283823485,1,518880.SH,295251.9975460966,-0.0070397081120786575,518880.SH,hold_15d_baseline
2022-02-15,0.0,1104833.0052275122,1,518880.SH,295251.9975460966,0.0,518880.SH,hold_15d_baseline
2022-02-16,0.0,1090070.349035358,1,518880.SH,295251.9975460966,-0.01336188919257908,518880.SH,hold_15d_baseline
2022-02-17,0.0,1100108.9636932502,1,518880.SH,295251.9975460966,-0.004275796895920281,518880.SH,hold_15d_baseline
2022-02-18,0.0,1110147.5079575807,1,518880.SH,295251.9975460966,0.0,518880.SH,hold_15d_baseline
2022-02-21,0.0,1108375.9835830373,1,518880.SH,295251.9975460966,-0.0015957558449171128,518880.SH,hold_15d_baseline
2022-02-22,0.0,1122252.8775879198,1,518880.SH,295251.9975460966,0.0,518880.SH,hold_15d_baseline
2022-02-23,0.0,1113690.5567066676,1,518880.SH,295251.9975460966,-0.007629582469554808,518880.SH,hold_15d_baseline
2022-02-24,0.0,1137605.924582319,1,518880.SH,295251.9975460966,0.0,518880.SH,hold_15d_baseline
2022-02-25,0.0,1124024.3315689017,1,518880.SH,295251.9975460966,-0.011938750247282748,518880.SH,hold_15d_baseline
2022-02-28,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-01,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-02,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-03,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-04,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-07,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-08,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-09,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-10,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-11,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-14,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-15,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-16,1121367.115400648,1121367.115400648,0,,0.0,-0.014274546950547307,518880.SH,hold_15d_baseline
2022-03-17,0.0,1125758.9234168802,1,518880.SH,292785.1534564967,-0.010413976324700203,518880.SH,hold_15d_baseline
2022-03-18,0.0,1127515.6466233733,1,518880.SH,292785.1534564967,-0.008869748074361139,518880.SH,hold_15d_baseline
2022-03-21,0.0,1124587.7978810251,1,518880.SH,292785.1534564967,-0.011443441371029817,518880.SH,hold_15d_baseline
2022-03-22,0.0,1131907.3848341852,1,518880.SH,292785.1534564967,-0.005009238810202321,518880.SH,hold_15d_baseline
2022-03-23,0.0,1122831.074674532,1,518880.SH,292785.1534564967,-0.01298766962136888,518880.SH,hold_15d_baseline
2022-03-24,0.0,1136006.428917809,1,518880.SH,292785.1534564967,-0.0014060191055152993,518880.SH,hold_15d_baseline
2022-03-25,0.0,1143911.613541607,1,518880.SH,292785.1534564967,0.0,518880.SH,hold_15d_baseline
2022-03-28,0.0,1133664.1080406783,1,518880.SH,292785.1534564967,-0.00895830182998314,518880.SH,hold_15d_baseline
2022-03-29,0.0,1126930.0489527355,1,518880.SH,292785.1534564967,-0.014845171941471724,518880.SH,hold_15d_baseline
2022-03-30,0.0,1124002.2002103876,1,518880.SH,292785.1534564967,-0.017404678032404086,518880.SH,hold_15d_baseline
2022-03-31,0.0,1122245.4770038945,1,518880.SH,292785.1534564967,-0.018940393891651364,518880.SH,hold_15d_baseline
2022-04-01,0.0,1128101.1744885908,1,518880.SH,292785.1534564967,-0.013821381709786418,518880.SH,hold_15d_baseline
2022-04-06,0.0,1123123.8386071408,1,518880.SH,292785.1534564967,-0.018172535962027947,518880.SH,hold_15d_baseline
2022-04-07,0.0,1125173.3257462427,1,518880.SH,292785.1534564967,-0.01638088780071889,518880.SH,hold_15d_baseline
2022-04-08,0.0,1127808.410555982,1,518880.SH,292785.1534564967,-0.014077314011848086,518880.SH,hold_15d_baseline
2022-04-11,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-12,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-13,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-14,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-15,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-18,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-19,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-20,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-21,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-22,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-25,1137470.318386273,1137470.318386273,0,,0.0,-0.005630937809427028,518880.SH,hold_15d_baseline
2022-04-26,0.0,1135718.6246986992,1,518880.SH,291958.50747327326,-0.007162256896353969,518880.SH,hold_15d_baseline
2022-04-27,0.0,1136302.4993917798,1,518880.SH,291958.50747327326,-0.006651837484426881,518880.SH,hold_15d_baseline
2022-04-28,0.0,1135718.6246986992,1,518880.SH,291958.50747327326,-0.007162256896353969,518880.SH,hold_15d_baseline
2022-04-29,0.0,1150900.4108437768,1,518880.SH,291958.50747327326,0.0,518880.SH,hold_15d_baseline
2022-05-05,0.0,1147104.9469054244,1,518880.SH,291958.50747327326,-0.003297821342829965,518880.SH,hold_15d_baseline
2022-05-06,0.0,1145061.246262978,1,518880.SH,291958.50747327326,-0.005073561991795428,518880.SH,hold_15d_baseline
2022-05-09,0.0,1150024.5291958237,1,518880.SH,291958.50747327326,-0.0007610403469322513,518880.SH,hold_15d_baseline
2022-05-10,0.0,1141557.7892794984,1,518880.SH,291958.50747327326,-0.008117662897894729,518880.SH,hold_15d_baseline
2022-05-11,0.0,1135718.6246986992,1,518880.SH,291958.50747327326,-0.0131912248896906,518880.SH,hold_15d_baseline
2022-05-12,0.0,1146813.0095588842,1,518880.SH,291958.50747327326,-0.003551481297930814,518880.SH,hold_15d_baseline
2022-05-13,0.0,1135134.6803972863,1,518880.SH,291958.50747327326,-0.013698605281522003,518880.SH,hold_15d_baseline
2022-05-16,0.0,1124332.2328836417,1,518880.SH,291958.50747327326,-0.02308468891818083,518880.SH,hold_15d_baseline
2022-05-17,0.0,1131923.1607603468,1,518880.SH,291958.50747327326,-0.016489046232520566,518880.SH,hold_15d_baseline
2022-05-18,0.0,1119952.8246438764,1,518880.SH,291958.50747327326,-0.026889890652842197,518880.SH,hold_15d_baseline
2022-05-19,0.0,1124040.225928769,1,518880.SH,291958.50747327326,-0.023338409354911382,518880.SH,hold_15d_baseline
2022-05-20,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-23,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-24,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-25,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-26,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-27,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-30,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-05-31,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-01,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-02,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-06,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-07,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-08,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-09,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-10,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-13,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-14,1129879.390509568,1129879.390509568,0,,0.0,-0.018264847363115844,518880.SH,hold_15d_baseline
2022-06-15,0.0,1130469.1254702979,1,518880.SH,294853.70183926634,-0.01775243555478423,518880.SH,hold_15d_baseline
2022-06-16,0.0,1134007.3243388757,1,518880.SH,294853.70183926634,-0.01467814794897504,518880.SH,hold_15d_baseline
2022-06-17,0.0,1142263.2622960925,1,518880.SH,294853.70183926634,-0.007504688039299601,518880.SH,hold_15d_baseline
2022-06-20,0.0,1137545.5935060543,1,518880.SH,294853.70183926634,-0.011603799261772352,518880.SH,hold_15d_baseline
2022-06-21,0.0,1135776.458922465,1,518880.SH,294853.70183926634,-0.013140973605373585,518880.SH,hold_15d_baseline
2022-06-22,0.0,1134891.8916306703,1,518880.SH,294853.70183926634,-0.013909560777174423,518880.SH,hold_15d_baseline
2022-06-23,0.0,1136366.193883195,1,518880.SH,294853.70183926634,-0.012628561797042082,518880.SH,hold_15d_baseline
2022-06-24,0.0,1128405.0882570434,1,518880.SH,294853.70183926634,-0.019545846343247963,518880.SH,hold_15d_baseline
